num_healthy_workers,actor_manager_num_outstanding_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_env_steps_sampled_lifetime,num_agent_steps_sampled_lifetime,num_steps_trained_this_iter,agent_timesteps_total,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,cumulative_episodes,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,env_runners/episode_reward_max,env_runners/episode_reward_min,env_runners/episode_reward_mean,env_runners/episode_len_mean,env_runners/episodes_timesteps_total,env_runners/num_faulty_episodes,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episodes_this_iter,timers/training_iteration_time_ms,timers/restore_workers_time_ms,timers/training_step_time_ms,timers/sample_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,env_runners/hist_stats/episode_reward,env_runners/hist_stats/episode_lengths
0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,1,a4468_00000,2025-10-28_13-01-22,1761652882,61.594831228256226,61.594831228256226,91142,SusudeMacBook-Pro.local,127.0.0.1,61.594831228256226,1,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60053.369,0.021,60053.198,60053.125,0,0,0,0,23.30454545454546,81.25340909090909,[],[]
0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,2,a4468_00000,2025-10-28_13-01-24,1761652884,1.9797401428222656,63.57457137107849,91142,SusudeMacBook-Pro.local,127.0.0.1,63.57457137107849,2,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,31016.511,989.742,30026.672,30026.629,0,0,0,0,38.6,80.76666666666667,[],[]
0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,3,a4468_00000,2025-10-28_13-01-26,1761652886,1.9926831722259521,65.56725454330444,91142,SusudeMacBook-Pro.local,127.0.0.1,65.56725454330444,3,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,21341.881,1323.979,20017.831,20017.8,0,0,0,0,37.36666666666667,81.43333333333334,[],[]
0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,4,a4468_00000,2025-10-28_13-01-28,1761652888,1.9917199611663818,67.55897450447083,91142,SusudeMacBook-Pro.local,127.0.0.1,67.55897450447083,4,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,16504.326,1490.821,15013.447,15013.421,0,0,0,0,45.833333333333336,82.26666666666667,[],[]
0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,5,a4468_00000,2025-10-28_13-01-30,1761652890,2.0019099712371826,69.56088447570801,91142,SusudeMacBook-Pro.local,127.0.0.1,69.56088447570801,5,0,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,13603.829,1592.983,12010.795,12010.773,0,0,0,0,38.65,82.25,[],[]
