num_healthy_workers,actor_manager_num_outstanding_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_env_steps_sampled_lifetime,num_agent_steps_sampled_lifetime,num_steps_trained_this_iter,agent_timesteps_total,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,env_runners/episode_reward_max,env_runners/episode_reward_min,env_runners/episode_reward_mean,env_runners/episode_len_mean,env_runners/episodes_timesteps_total,env_runners/num_faulty_episodes,env_runners/num_episodes,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episodes_this_iter,timers/training_iteration_time_ms,timers/restore_workers_time_ms,timers/training_step_time_ms,timers/sample_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,env_runners/hist_stats/episode_reward,env_runners/hist_stats/episode_lengths
0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,1,a962b_00000,2025-10-19_17-25-26,1760887526,61.915345907211304,61.915345907211304,28447,MacBookPro.lan,127.0.0.1,61.915345907211304,1,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,60053.503,0.087,60053.341,60053.333,0,0,0,0,15.707954545454548,77.19772727272726,[],[]
0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,2,a962b_00000,2025-10-19_17-25-28,1760887528,1.994542121887207,63.90988802909851,28447,MacBookPro.lan,127.0.0.1,63.90988802909851,2,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,31023.99,997.202,30026.739,30026.732,0,0,0,0,20.5,75.46666666666667,[],[]
0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,3,a962b_00000,2025-10-19_17-25-30,1760887530,1.9954900741577148,65.90537810325623,28447,MacBookPro.lan,127.0.0.1,65.90537810325623,3,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,21347.805,1329.898,20017.87,20017.863,0,0,0,0,16.0,76.8,[],[]
0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,4,a962b_00000,2025-10-19_17-25-32,1760887532,1.9958031177520752,67.9011812210083,28447,MacBookPro.lan,127.0.0.1,67.9011812210083,4,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,16509.789,1496.322,15013.436,15013.429,0,0,0,0,21.5,77.9,[],[]
0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,5,a962b_00000,2025-10-19_17-26-34,1760887594,62.0439338684082,129.9451150894165,28447,MacBookPro.lan,127.0.0.1,129.9451150894165,5,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,25221.297,1199.189,24022.079,24022.072,0,0,0,0,13.428409090909092,77.61136363636363,[],[]
0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,6,a962b_00000,2025-10-19_17-26-36,1760887596,1.9717252254486084,131.9168403148651,28447,MacBookPro.lan,127.0.0.1,131.9168403148651,6,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,21346.357,1327.905,20018.426,20018.419,0,0,0,0,27.099999999999998,75.5,[],[]
0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,7,a962b_00000,2025-10-19_17-26-38,1760887598,1.9948101043701172,133.91165041923523,28447,MacBookPro.lan,127.0.0.1,133.91165041923523,7,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,18581.843,1423.15,17158.668,17158.661,0,0,0,0,23.433333333333334,77.0,[],[]
0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,False,8,a962b_00000,2025-10-19_17-26-40,1760887600,1.9950149059295654,135.9066653251648,28447,MacBookPro.lan,127.0.0.1,135.9066653251648,8,0,0,0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,0,16508.48,1494.6,15013.857,15013.849,0,0,0,0,21.2,77.53333333333333,[],[]
