episode,step,agent,newly_marked,coverage_total,team_reward_share,target_total,coverage_bonus,time_penalty,proximity_penalty,collision_penalty,obsDistance_penalty,idle_penalty,reward_total,done_reason
11,9,agent_2,0,2,0.0,0,0.0,-0.02,0.0,0.0,-0.5853849500417709,-0.3,-0.905384950041771,
11,10,agent_1,0,2,0.0,0,0.0,-0.022,0.0,0.0,-0.7897054255008698,-0.3,-1.1117054255008698,
11,10,agent_2,0,2,0.0,0,0.0,-0.022,0.0,0.0,-0.25820410251617437,-0.3,-0.5802041025161744,
11,11,agent_1,0,2,0.0,0,0.0,-0.024,0.0,0.0,-0.9413501005619764,-0.3,-1.2653501005619765,
11,11,agent_2,0,2,0.0,0,0.0,-0.024,0.0,0.0,-0.8286510817706585,-0.3,-1.1526510817706586,
11,12,agent_1,0,2,0.0,0,0.0,-0.026000000000000002,0.0,0.0,-0.8630406241863966,-0.3,-1.1890406241863967,
11,12,agent_2,0,2,0.0,0,0.0,-0.026000000000000002,0.0,0.0,-0.7048362530767918,-0.3,-1.0308362530767918,
11,13,agent_1,0,2,0.0,0,0.0,-0.028,0.0,0.0,-1.0,-0.3,-1.328,
11,13,agent_2,0,2,0.0,0,0.0,-0.028,0.0,0.0,-0.8288047686219215,-0.3,-1.1568047686219216,
11,14,agent_1,0,2,0.0,0,0.0,-0.03,0.0,0.0,-1.0,-0.3,-1.33,
11,14,agent_2,0,2,0.0,0,0.0,-0.03,0.0,0.0,-0.25769165158271795,-0.3,-0.587691651582718,
11,15,agent_1,0,2,0.0,0,0.0,-0.032,0.0,0.0,-1.0,-0.3,-1.332,
11,15,agent_2,0,2,0.0,0,0.0,-0.032,0.0,0.0,-0.5809782668948174,-0.3,-0.9129782668948174,
11,16,agent_1,0,2,0.0,0,0.0,-0.034,0.0,0.0,-0.7661925479769707,-0.3,-1.1001925479769707,
11,16,agent_2,0,2,0.0,0,0.0,-0.034,0.0,0.0,-0.6984179690480232,-0.3,-1.0324179690480233,
11,17,agent_1,0,2,0.0,0,0.0,-0.036000000000000004,0.0,0.0,-0.9734527175314724,-0.3,-1.3094527175314725,
11,17,agent_2,0,2,0.0,0,0.0,-0.036000000000000004,0.0,0.0,-0.23958383500576025,-0.3,-0.5755838350057603,
11,18,agent_1,0,2,0.0,0,0.0,-0.038,0.0,0.0,-0.7253730148077011,-0.3,-1.0633730148077012,
11,18,agent_2,0,2,0.0,0,0.0,-0.038,0.0,0.0,-0.09635484218597418,-0.3,-0.43435484218597414,
11,19,agent_1,0,3,0.0,0,0.0,-0.04,0.0,0.0,0.0,-0.3,-0.33999999999999997,
11,19,agent_2,1,3,0.0,0,1.0,-0.04,0.0,0.0,-0.8430670984089375,-0.3,-0.18306709840893745,
11,20,agent_1,0,3,0.0,0,0.0,-0.042,0.0,0.0,-0.5886099338531494,-0.3,-0.9306099338531495,
11,20,agent_2,0,3,0.0,0,0.0,-0.042,0.0,0.0,-0.20770466327667242,-0.3,-0.5497046632766724,
11,21,agent_1,0,3,0.0,0,0.0,-0.044,0.0,0.0,-0.13656964898109442,-0.3,-0.4805696489810944,
11,21,agent_2,0,3,0.0,0,0.0,-0.044,0.0,0.0,-0.6598070487380028,-0.3,-1.0038070487380029,
11,22,agent_1,0,3,0.0,0,0.0,-0.046,0.0,0.0,0.0,-0.3,-0.346,
11,22,agent_2,0,3,0.0,0,0.0,-0.046,0.0,0.0,-0.1668383032083512,-0.3,-0.5128383032083512,
11,23,agent_1,0,3,0.0,0,0.0,-0.048,0.0,0.0,-0.13646280765533453,-0.3,-0.4844628076553345,
11,23,agent_2,0,3,0.0,0,0.0,-0.048,0.0,0.0,-0.1683266311883927,-0.3,-0.5163266311883927,
11,24,agent_1,0,3,0.0,0,0.0,-0.05,0.0,0.0,0.0,-0.3,-0.35,
11,24,agent_2,0,3,0.0,0,0.0,-0.05,0.0,0.0,-0.7598989121615887,-0.3,-1.1098989121615888,
11,25,agent_1,0,3,0.0,0,0.0,-0.052000000000000005,0.0,0.0,-0.586622528731823,-0.3,-0.9386225287318231,
11,25,agent_2,0,3,0.0,0,0.0,-0.052000000000000005,0.0,0.0,-0.20456126332283026,-0.3,-0.5565612633228303,
11,26,agent_1,0,3,0.0,0,0.0,-0.054,0.0,0.0,-0.421062283217907,-0.3,-0.775062283217907,
11,26,agent_2,0,3,0.0,0,0.0,-0.054,0.0,0.0,-0.20319698750972753,-0.3,-0.5571969875097276,
11,27,agent_1,0,3,0.0,0,0.0,-0.056,0.0,0.0,0.0,-0.3,-0.356,
11,27,agent_2,0,3,0.0,0,0.0,-0.056,0.0,0.0,-0.33654718101024633,-0.3,-0.6925471810102464,
11,28,agent_1,0,3,0.0,0,0.0,-0.058,0.0,0.0,-0.058624878525734,-0.3,-0.416624878525734,
11,28,agent_2,0,3,0.0,0,0.0,-0.058,0.0,0.0,-0.7071822918951511,-0.3,-1.0651822918951512,
11,29,agent_1,0,3,0.0,0,0.0,-0.06,0.0,0.0,-0.4635200127959252,-0.3,-0.8235200127959252,
11,29,agent_2,0,3,0.0,0,0.0,-0.06,0.0,0.0,-0.33673262596130377,-0.3,-0.6967326259613038,
11,30,agent_1,0,3,0.0,0,0.0,-0.062,0.0,0.0,-0.612702764570713,-0.3,-0.9747027645707131,
11,30,agent_2,0,3,0.0,0,0.0,-0.062,0.0,0.0,-0.25515845417976385,-0.3,-0.6171584541797639,
11,31,agent_1,0,3,0.0,0,0.0,-0.064,0.0,0.0,-0.46959022432565695,-0.3,-0.833590224325657,
11,31,agent_2,0,3,0.0,0,0.0,-0.064,0.0,0.0,-0.30608622729778295,-0.3,-0.670086227297783,
11,32,agent_1,0,3,0.0,0,0.0,-0.066,0.0,0.0,-0.4854462146759034,-0.3,-0.8514462146759034,
11,32,agent_2,0,3,0.0,0,0.0,-0.066,0.0,0.0,-0.2799836397171021,-0.3,-0.6459836397171022,
11,33,agent_1,0,3,0.0,0,0.0,-0.068,0.0,0.0,-0.5061048120260239,-0.3,-0.874104812026024,
11,33,agent_2,0,3,0.0,0,0.0,-0.068,0.0,0.0,-0.30627539753913885,-0.3,-0.6742753975391389,
11,34,agent_1,0,3,0.0,0,0.0,-0.07,0.0,0.0,-0.5569717884063721,-0.3,-0.9269717884063722,
11,34,agent_2,0,3,0.0,0,0.0,-0.07,0.0,0.0,-0.6273179724812508,-0.3,-0.9973179724812509,
11,35,agent_1,0,3,0.0,0,0.0,-0.07200000000000001,0.0,0.0,-0.6999995596706867,-0.3,-1.0719995596706868,
11,35,agent_2,0,3,0.0,0,0.0,-0.07200000000000001,0.0,0.0,-0.751183558255434,-0.3,-1.1231835582554341,
11,36,agent_1,0,3,0.0,0,0.0,-0.074,0.0,0.0,-0.4568843394517899,-0.3,-0.8308843394517899,
11,36,agent_2,0,3,0.0,0,0.0,-0.074,0.0,0.0,-0.6270671859383583,-0.3,-1.0010671859383584,
11,37,agent_1,0,3,0.0,0,0.0,-0.076,0.0,0.0,-0.39509678632020956,-0.3,-0.7710967863202095,
11,37,agent_2,0,3,0.0,0,0.0,-0.076,0.0,0.0,-0.5032960921525955,-0.3,-0.8792960921525955,
11,38,agent_1,0,3,0.0,0,0.0,-0.078,0.0,0.0,-0.3408202379941941,-0.3,-0.718820237994194,
11,38,agent_2,0,3,0.0,0,0.0,-0.078,0.0,0.0,-0.6015343815088272,-0.3,-0.9795343815088272,
11,39,agent_1,0,3,0.0,0,0.0,-0.08,0.0,0.0,-0.14336659014225012,-0.3,-0.5233665901422501,
11,39,agent_2,0,3,0.0,0,0.0,-0.08,0.0,0.0,-0.6638269349932671,-0.3,-1.0438269349932672,
11,40,agent_1,0,3,0.5,1,0.0,-0.0,0.0,0.0,-0.6737327054142952,-0.3,-0.47373270541429524,
11,40,agent_2,0,3,0.5,1,0.0,-0.0,0.0,0.0,-0.7588198259472847,-0.3,-0.5588198259472847,
11,41,agent_1,0,3,0.0,1,0.0,-0.002,0.0,0.0,-0.6526632085442543,-0.3,-0.9546632085442543,
11,41,agent_2,0,3,0.0,1,0.0,-0.002,0.0,0.0,-0.6399761736392975,-0.3,-0.9419761736392975,
11,42,agent_1,0,3,0.0,1,0.0,-0.004,0.0,0.0,-0.6601495891809464,-0.3,-0.9641495891809464,
11,42,agent_2,0,3,0.0,1,0.0,-0.004,0.0,0.0,-0.6981334686279297,-0.3,-1.0021334686279297,
11,43,agent_1,0,3,0.0,1,0.0,-0.006,0.0,0.0,-0.6746041625738144,-0.3,-0.9806041625738144,
11,43,agent_2,0,3,0.0,1,0.0,-0.006,0.0,0.0,-0.7258904203772545,-0.3,-1.0318904203772545,
11,44,agent_1,0,3,0.0,1,0.0,-0.008,0.0,0.0,-0.39247034490108496,-0.3,-0.700470344901085,
11,44,agent_2,0,3,0.0,1,0.0,-0.008,0.0,0.0,-0.6017743274569511,-0.3,-0.9097743274569512,
11,45,agent_1,1,4,0.0,1,1.0,-0.01,0.0,0.0,-0.9104614742100239,-0.3,-0.22046147421002388,
11,45,agent_2,0,4,0.0,1,0.0,-0.01,0.0,0.0,-0.7258903831243515,-0.3,-1.0358903831243516,
11,46,agent_1,0,4,0.0,1,0.0,-0.012,0.0,0.0,-0.39257204532623297,-0.3,-0.704572045326233,
11,46,agent_2,0,4,0.0,1,0.0,-0.012,0.0,0.0,-0.8226151801645756,-0.3,-1.1346151801645756,
11,47,agent_1,0,4,0.0,1,0.0,-0.014,0.0,0.0,-0.910220829769969,-0.3,-1.224220829769969,
11,47,agent_2,0,4,0.0,1,0.0,-0.014,0.0,0.0,-0.875525701791048,-0.3,-1.189525701791048,
11,48,agent_1,0,4,0.0,1,0.0,-0.016,0.0,0.0,-1.0,-0.3,-1.316,
11,48,agent_2,0,4,0.0,1,0.0,-0.016,0.0,0.0,-0.7514093108475208,-0.3,-1.0674093108475209,
11,49,agent_1,0,4,0.0,1,0.0,-0.018000000000000002,0.0,0.0,-1.0,-0.3,-1.318,
11,49,agent_2,0,4,0.0,1,0.0,-0.018000000000000002,0.0,0.0,-0.6380895376205444,-0.3,-0.9560895376205445,
11,50,agent_1,0,4,0.0,1,0.0,-0.02,0.0,0.0,-1.0,-0.3,-1.32,
11,50,agent_2,0,4,0.0,1,0.0,-0.02,0.0,0.0,0.0,-0.3,-0.32,
11,51,agent_1,0,4,0.0,1,0.0,-0.022,0.0,0.0,-1.0,-0.3,-1.322,
11,51,agent_2,0,4,0.0,1,0.0,-0.022,0.0,0.0,0.0,-0.3,-0.322,
11,52,agent_1,0,5,0.0,1,0.0,-0.024,0.0,0.0,-0.922530073672533,-0.3,-1.246530073672533,
11,52,agent_2,1,5,0.0,1,1.0,-0.024,0.0,0.0,0.0,-0.3,0.6759999999999999,
11,53,agent_1,0,5,0.0,1,0.0,-0.026000000000000002,0.0,0.0,-1.0,-0.3,-1.326,
11,53,agent_2,0,5,0.0,1,0.0,-0.026000000000000002,0.0,0.0,0.0,-0.3,-0.326,
11,54,agent_1,0,5,0.0,1,0.0,-0.028,0.0,0.0,-0.94347820058465,-0.3,-1.27147820058465,
11,54,agent_2,0,5,0.0,1,0.0,-0.028,0.0,0.0,0.0,-0.3,-0.328,
11,55,agent_1,0,5,0.0,1,0.0,-0.03,0.0,0.0,-0.4420193508267403,-0.3,-0.7720193508267403,
11,55,agent_2,0,5,0.0,1,0.0,-0.03,0.0,0.0,-0.6664049848914146,-0.3,-0.9964049848914147,
11,56,agent_1,0,5,0.0,1,0.0,-0.032,0.0,0.0,-0.9675384513102472,-0.3,-1.2995384513102473,
11,56,agent_2,0,5,0.0,1,0.0,-0.032,0.0,0.0,0.0,-0.3,-0.33199999999999996,
11,57,agent_1,0,5,0.0,1,0.0,-0.034,0.0,0.0,-1.0,-0.3,-1.334,
11,57,agent_2,0,5,0.0,1,0.0,-0.034,0.0,0.0,0.0,-0.3,-0.33399999999999996,
11,58,agent_1,0,5,0.0,1,0.0,-0.036000000000000004,0.0,0.0,-0.9414043966680765,-0.3,-1.2774043966680766,
11,58,agent_2,0,5,0.0,1,0.0,-0.036000000000000004,0.0,0.0,0.0,-0.3,-0.33599999999999997,
11,59,agent_1,0,5,0.0,1,0.0,-0.038,0.0,0.0,-0.41933020949363714,-0.3,-0.7573302094936372,
11,59,agent_2,0,5,0.0,1,0.0,-0.038,0.0,0.0,0.0,-0.3,-0.33799999999999997,
11,60,agent_1,0,5,0.0,1,0.0,-0.04,0.0,0.0,-0.7787805646657944,-0.3,-1.1187805646657945,
11,60,agent_2,0,5,0.0,1,0.0,-0.04,0.0,0.0,0.0,-0.3,-0.33999999999999997,
11,61,agent_1,0,5,0.0,1,0.0,-0.042,0.0,0.0,-0.7806154564023018,-0.3,-1.1226154564023019,
11,61,agent_2,0,5,0.0,1,0.0,-0.042,0.0,0.0,0.0,-0.3,-0.34199999999999997,
11,62,agent_1,0,5,0.0,1,0.0,-0.044,0.0,0.0,-0.637298472225666,-0.3,-0.9812984722256661,
11,62,agent_2,0,5,0.0,1,0.0,-0.044,0.0,0.0,0.0,-0.3,-0.344,
11,63,agent_1,0,5,0.0,1,0.0,-0.046,0.0,0.0,-0.4188875705003739,-0.3,-0.7648875705003739,
11,63,agent_2,0,5,0.0,1,0.0,-0.046,0.0,0.0,-0.9748839065432549,-0.3,-1.320883906543255,
11,64,agent_1,0,5,0.0,1,0.0,-0.048,0.0,0.0,-0.537828341126442,-0.3,-0.885828341126442,
11,64,agent_2,0,5,0.0,1,0.0,-0.048,0.0,0.0,-0.9346431065350771,-0.3,-1.2826431065350772,
11,65,agent_1,0,5,0.0,1,0.0,-0.05,0.0,0.0,-0.5220810920000076,-0.3,-0.8720810920000077,
11,65,agent_2,0,5,0.0,1,0.0,-0.05,0.0,0.0,-0.810526967048645,-0.3,-1.160526967048645,
11,66,agent_1,0,5,0.0,1,0.0,-0.052000000000000005,0.0,0.0,-0.5258133485913277,-0.3,-0.8778133485913278,
11,66,agent_2,0,5,0.0,1,0.0,-0.052000000000000005,0.0,0.0,-0.8064183816313744,-0.3,-1.1584183816313744,
11,67,agent_1,0,5,0.0,1,0.0,-0.054,0.0,0.0,-0.5218850299715996,-0.3,-0.8758850299715997,
11,67,agent_2,0,5,0.0,1,0.0,-0.054,0.0,0.0,-0.7362975217401981,-0.3,-1.0902975217401982,
11,68,agent_1,0,5,0.0,1,0.0,-0.056,0.0,0.0,-0.6652021259069443,-0.3,-1.0212021259069444,
11,68,agent_2,0,5,0.0,1,0.0,-0.056,0.0,0.0,-0.6555068716406822,-0.3,-1.0115068716406823,
11,69,agent_1,0,5,0.0,1,0.0,-0.058,0.0,0.0,-0.7027157805860043,-0.3,-1.0607157805860044,
11,69,agent_2,0,5,0.0,1,0.0,-0.058,0.0,0.0,-0.604642428457737,-0.3,-0.9626424284577371,
11,70,agent_1,0,5,0.0,1,0.0,-0.06,0.0,0.0,-0.8457473516464233,-0.3,-1.2057473516464234,
11,70,agent_2,0,5,0.0,1,0.0,-0.06,0.0,0.0,-0.5463347807526588,-0.3,-0.9063347807526589,
11,71,agent_1,0,5,0.0,1,0.0,-0.062,0.0,0.0,-0.9855264509096742,-0.3,-1.3475264509096743,
11,71,agent_2,0,5,0.0,1,0.0,-0.062,0.0,0.0,-0.43257335573434835,-0.3,-0.7945733557343484,
11,72,agent_1,0,5,0.0,1,0.0,-0.064,0.0,0.0,-0.506494328379631,-0.3,-0.8704943283796311,
11,72,agent_2,0,5,0.0,1,0.0,-0.064,0.0,0.0,-0.5143367722630501,-0.3,-0.8783367722630502,
11,73,agent_1,0,5,0.0,1,0.0,-0.066,0.0,0.0,-0.9679430807009339,-0.3,-1.333943080700934,
11,73,agent_2,0,5,0.0,1,0.0,-0.066,0.0,0.0,-0.6036667004227638,-0.3,-0.9696667004227639,
11,74,agent_1,0,5,0.0,1,0.0,-0.068,0.0,0.0,-1.0,-0.3,-1.368,
11,74,agent_2,0,5,0.0,1,0.0,-0.068,0.0,0.0,-0.5140941068530083,-0.3,-0.8820941068530084,
11,75,agent_1,0,5,0.0,1,0.0,-0.07,0.0,0.0,-1.0,-0.3,-1.37,
11,75,agent_2,0,5,0.0,1,0.0,-0.07,0.0,0.0,-0.27014693617820745,-0.3,-0.6401469361782075,
11,76,agent_1,0,5,0.0,1,0.0,-0.07200000000000001,0.0,0.0,-1.0,-0.3,-1.372,
11,76,agent_2,0,5,0.0,1,0.0,-0.07200000000000001,0.0,0.0,-0.6275810524821281,-0.3,-0.9995810524821283,
11,77,agent_1,0,5,0.0,1,0.0,-0.074,0.0,0.0,-1.0,-0.3,-1.374,
11,77,agent_2,0,5,0.0,1,0.0,-0.074,0.0,0.0,-0.44147605448961263,-0.3,-0.8154760544896126,
11,78,agent_1,0,5,0.0,1,0.0,-0.076,0.0,0.0,-1.0,-0.3,-1.3760000000000001,
11,78,agent_2,0,5,0.0,1,0.0,-0.076,0.0,0.0,-0.5182992145419121,-0.3,-0.8942992145419121,
11,79,agent_1,0,5,0.0,1,0.0,-0.078,0.0,0.0,-1.0,-0.3,-1.3780000000000001,
11,79,agent_2,0,5,0.0,1,0.0,-0.078,0.0,0.0,-0.6423320844769478,-0.3,-1.020332084476948,
11,80,agent_1,0,5,0.0,1,0.0,-0.08,0.0,0.0,-1.0,-0.3,-1.3800000000000001,
11,80,agent_2,0,5,0.0,1,0.0,-0.08,0.0,0.0,-0.6446221321821213,-0.3,-1.0246221321821214,
11,81,agent_1,0,5,0.0,1,0.0,-0.082,0.0,0.0,-1.0,-0.3,-1.3820000000000001,
11,81,agent_2,0,5,0.0,1,0.0,-0.082,0.0,0.0,-0.39645528793334966,-0.3,-0.7784552879333496,
11,82,agent_1,0,5,0.0,1,0.0,-0.084,0.0,0.0,-1.0,-0.3,-1.3840000000000001,
11,82,agent_2,0,5,0.0,1,0.0,-0.084,0.0,0.0,-0.10353012382984167,-0.3,-0.4875301238298417,
11,83,agent_1,0,5,0.0,1,0.0,-0.08600000000000001,0.0,0.0,-1.0,-0.3,-1.3860000000000001,
11,83,agent_2,0,5,0.0,1,0.0,-0.08600000000000001,0.0,0.0,-0.3101578205823899,-0.3,-0.6961578205823898,
11,84,agent_1,0,5,0.0,1,0.0,-0.088,0.0,0.0,-1.0,-0.3,-1.3880000000000001,
11,84,agent_2,0,5,0.0,1,0.0,-0.088,0.0,0.0,-0.4644534215331078,-0.3,-0.8524534215331078,
11,85,agent_1,0,5,0.0,1,0.0,-0.09,0.0,0.0,-1.0,-0.3,-1.3900000000000001,
11,85,agent_2,0,5,0.0,1,0.0,-0.09,0.0,0.0,-0.5033534616231918,-0.3,-0.8933534616231918,
11,86,agent_1,0,5,0.0,1,0.0,-0.092,0.0,0.0,-1.0,-0.3,-1.3920000000000001,
11,86,agent_2,0,5,0.0,1,0.0,-0.092,0.0,0.0,-0.4643781706690789,-0.3,-0.8563781706690788,
11,87,agent_1,0,5,0.0,1,0.0,-0.094,0.0,0.0,-0.955129474401474,-0.3,-1.3491294744014741,
11,87,agent_2,0,5,0.0,1,0.0,-0.094,0.0,0.0,-0.7126101888716221,-0.3,-1.1066101888716222,
11,88,agent_1,0,6,0.0,1,0.0,-0.096,0.0,0.0,-0.9263638770207763,-0.3,-1.3223638770207764,
11,88,agent_2,1,6,0.0,1,1.0,-0.096,0.0,0.0,-0.13113161921501165,-0.3,0.4728683807849884,
11,89,agent_1,0,6,0.0,1,0.0,-0.098,0.0,0.0,-1.0,-0.3,-1.3980000000000001,
11,89,agent_2,0,6,0.0,1,0.0,-0.098,0.0,0.0,-0.582219198346138,-0.3,-0.980219198346138,
11,90,agent_1,0,6,0.0,1,0.0,-0.1,0.0,0.0,-1.0,-0.3,-1.4000000000000001,
11,90,agent_2,0,6,0.0,1,0.0,-0.1,0.0,0.0,-0.4994939491152764,-0.3,-0.8994939491152764,
11,91,agent_1,0,6,0.0,1,0.0,-0.10200000000000001,0.0,0.0,-0.951056931167841,-0.3,-1.353056931167841,
11,91,agent_2,0,6,0.0,1,0.0,-0.10200000000000001,0.0,0.0,-0.013946950435638483,-0.3,-0.41594695043563845,
11,92,agent_1,0,6,0.0,1,0.0,-0.10400000000000001,0.0,0.0,-0.8234890587627888,-0.3,-1.227489058762789,
11,92,agent_2,0,6,0.0,1,0.0,-0.10400000000000001,0.0,0.0,-0.15726386010646826,-0.3,-0.5612638601064682,
11,93,agent_1,0,6,0.0,1,0.0,-0.106,0.0,0.0,-0.9984787157154642,-0.3,-1.4044787157154643,
11,93,agent_2,0,6,0.0,1,0.0,-0.106,0.0,0.0,-0.22281496226787573,-0.3,-0.6288149622678757,
11,94,agent_1,0,6,0.0,1,0.0,-0.108,0.0,0.0,-0.9062143173068762,-0.3,-1.3142143173068763,
11,94,agent_2,0,6,0.0,1,0.0,-0.108,0.0,0.0,-0.3979037553071976,-0.3,-0.8059037553071976,
11,95,agent_1,0,6,0.0,1,0.0,-0.11,0.0,0.0,-0.7628969512879848,-0.3,-1.172896951287985,
11,95,agent_2,0,6,0.0,1,0.0,-0.11,0.0,0.0,-0.5091638714075089,-0.3,-0.9191638714075089,
11,96,agent_1,0,6,0.0,1,0.0,-0.112,0.0,0.0,-0.8013297468423843,-0.3,-1.2133297468423845,
11,96,agent_2,0,6,0.0,1,0.0,-0.112,0.0,0.0,-0.6067455038428307,-0.3,-1.0187455038428308,
11,97,agent_1,0,6,0.0,1,0.0,-0.114,0.0,0.0,-0.9443189008161426,-0.3,-1.3583189008161427,
11,97,agent_2,0,6,0.0,1,0.0,-0.114,0.0,0.0,-0.6474608033895493,-0.3,-1.0614608033895494,
11,98,agent_1,0,6,0.0,1,0.0,-0.116,0.0,0.0,-0.8012477718293667,-0.3,-1.2172477718293668,
11,98,agent_2,0,6,0.0,1,0.0,-0.116,0.0,0.0,-0.6040307730436325,-0.3,-1.0200307730436327,
11,99,agent_1,0,6,0.0,1,0.0,-0.11800000000000001,0.0,0.0,-0.9445649841800332,-0.3,-1.3625649841800334,
11,99,agent_2,0,6,0.0,1,0.0,-0.11800000000000001,0.0,0.0,-0.5549511164426804,-0.3,-0.9729511164426804,
11,100,agent_1,0,6,0.0,1,0.0,-0.12,0.0,0.0,-0.8015769198536873,-0.3,-1.2215769198536872,
11,100,agent_2,0,6,0.0,1,0.0,-0.12,0.0,0.0,-0.6979391947388649,-0.3,-1.1179391947388648,
11,101,agent_1,0,6,0.0,1,0.0,-0.122,0.0,0.0,-0.8136372305452824,-0.3,-1.2356372305452825,
11,101,agent_2,0,6,0.0,1,0.0,-0.122,0.0,0.0,-0.8408499360084534,-0.3,-1.2628499360084535,
11,102,agent_1,0,6,0.0,1,0.0,-0.124,0.0,0.0,-0.9498048098757863,-0.3,-1.3738048098757862,
11,102,agent_2,0,6,0.0,1,0.0,-0.124,0.0,0.0,-0.8343191854655743,-0.3,-1.2583191854655742,
11,103,agent_1,0,6,0.0,1,0.0,-0.126,0.0,0.0,-1.0,-0.3,-1.4260000000000002,
11,103,agent_2,0,6,0.0,1,0.0,-0.126,0.0,0.0,-0.9776365095749497,-0.3,-1.40363650957495,
11,104,agent_1,0,6,0.0,1,0.0,-0.128,0.0,0.0,-1.0,-0.3,-1.428,
11,104,agent_2,0,6,0.0,1,0.0,-0.128,0.0,0.0,-0.9091760255396366,-0.3,-1.3371760255396365,
11,105,agent_1,0,6,0.0,1,0.0,-0.13,0.0,0.0,-1.0,-0.3,-1.4300000000000002,
11,105,agent_2,0,6,0.0,1,0.0,-0.13,0.0,0.0,-1.0,-0.3,-1.4300000000000002,
11,106,agent_1,0,6,0.0,1,0.0,-0.132,0.0,0.0,-0.925114787183702,-0.3,-1.357114787183702,
11,106,agent_2,0,6,0.0,1,0.0,-0.132,0.0,0.0,-0.9091758765280247,-0.3,-1.3411758765280246,
11,107,agent_1,0,6,0.0,1,0.0,-0.134,0.0,0.0,-1.0,-0.3,-1.4340000000000002,
11,107,agent_2,0,6,0.0,1,0.0,-0.134,0.0,0.0,-0.686024971306324,-0.3,-1.1200249713063242,
11,108,agent_1,0,6,0.0,1,0.0,-0.136,0.0,0.0,-1.0,-0.3,-1.436,
11,108,agent_2,0,6,0.0,1,0.0,-0.136,0.0,0.0,-0.29128661751747137,-0.3,-0.7272866175174714,
11,109,agent_1,0,6,0.0,1,0.0,-0.138,0.0,0.0,-1.0,-0.3,-1.4380000000000002,
11,109,agent_2,0,6,0.0,1,0.0,-0.138,0.0,0.0,-0.7936244867742062,-0.3,-1.2316244867742063,
11,110,agent_1,0,7,0.0,1,0.0,-0.14,0.0,0.0,-1.0,-0.3,-1.44,
11,110,agent_2,1,7,0.0,1,1.0,-0.14,0.0,0.0,-0.9348508799448609,-0.3,-0.37485087994486094,
11,111,agent_1,0,7,0.0,1,0.0,-0.14200000000000002,0.0,0.0,-1.0,-0.3,-1.4420000000000002,
11,111,agent_2,0,7,0.0,1,0.0,-0.14200000000000002,0.0,0.0,-0.9092055018991232,-0.3,-1.3512055018991234,
11,112,agent_1,0,7,0.0,1,0.0,-0.14400000000000002,0.0,0.0,-1.0,-0.3,-1.444,
11,112,agent_2,0,7,0.0,1,0.0,-0.14400000000000002,0.0,0.0,-1.0,-0.3,-1.444,
11,113,agent_1,0,7,0.0,1,0.0,-0.146,0.0,0.0,-1.0,-0.3,-1.446,
11,113,agent_2,0,7,0.0,1,0.0,-0.146,0.0,0.0,-1.0,-0.3,-1.446,
11,114,agent_1,0,7,0.0,1,0.0,-0.148,0.0,0.0,-1.0,-0.3,-1.448,
11,114,agent_2,0,7,0.0,1,0.0,-0.148,0.0,0.0,-1.0,-0.3,-1.448,
11,115,agent_1,0,7,0.0,1,0.0,-0.15,0.0,0.0,-1.0,-0.3,-1.45,
11,115,agent_2,0,7,0.0,1,0.0,-0.15,0.0,0.0,-1.0,-0.3,-1.45,
11,116,agent_1,0,7,0.0,1,0.0,-0.152,0.0,0.0,-1.0,-0.3,-1.452,
11,116,agent_2,0,7,0.0,1,0.0,-0.152,0.0,0.0,-1.0,-0.3,-1.452,
11,117,agent_1,0,7,0.0,1,0.0,-0.154,0.0,0.0,-1.0,-0.3,-1.454,
11,117,agent_2,0,7,0.0,1,0.0,-0.154,0.0,0.0,-1.0,-0.3,-1.454,
11,118,agent_1,0,7,0.0,1,0.0,-0.156,0.0,0.0,-1.0,-0.3,-1.456,
11,118,agent_2,0,7,0.0,1,0.0,-0.156,0.0,0.0,-1.0,-0.3,-1.456,
11,119,agent_1,0,7,0.0,1,0.0,-0.158,0.0,0.0,-1.0,-0.3,-1.458,
11,119,agent_2,0,7,0.0,1,0.0,-0.158,0.0,0.0,-1.0,-0.3,-1.458,
11,120,agent_1,0,7,0.0,1,0.0,-0.16,0.0,0.0,-1.0,-0.3,-1.46,
11,120,agent_2,0,7,0.0,1,0.0,-0.16,0.0,0.0,-1.0,-0.3,-1.46,
11,121,agent_1,0,7,0.0,1,0.0,-0.162,0.0,0.0,-1.0,-0.3,-1.462,
11,121,agent_2,0,7,0.0,1,0.0,-0.162,0.0,0.0,-1.0,-0.3,-1.462,
11,122,agent_1,0,7,0.0,1,0.0,-0.164,0.0,0.0,-1.0,-0.3,-1.464,
11,122,agent_2,0,7,0.0,1,0.0,-0.164,0.0,0.0,-1.0,-0.3,-1.464,
11,123,agent_1,0,7,0.0,1,0.0,-0.166,0.0,0.0,-1.0,-0.3,-1.466,
11,123,agent_2,0,7,0.0,1,0.0,-0.166,0.0,0.0,-1.0,-0.3,-1.466,
11,124,agent_1,0,7,0.0,1,0.0,-0.168,0.0,-50.0,-1.0,-0.3,-51.468,collision
11,124,agent_2,0,7,0.0,1,0.0,-0.168,0.0,-50.0,-1.0,-0.3,-51.468,collision
12,0,agent_1,1,2,0.0,0,1.0,-0.002,0.0,0.0,-0.9349187174811959,-0.3,-0.23691871748119592,
